,,,,,,,,,,
,,,,,,,,,,
"4. Población censada por sexo y razón hombre-mujer, según grupos de edad quinquenal y comuna.",,,,,,,,,,
Código región,Región,Código provincia,Provincia,Código comuna,Comuna,Grupos de edad,Población censada,Hombres,Mujeres,Razón hombre-mujer
10,Los Lagos,101,Llanquihue,10102,Calbuco,40 a 44,2.256,1.138,1.118,"101,8"
10,Los Lagos,101,Llanquihue,10102,Calbuco,45 a 49,2.303,1.079,1.224,"88,2"
10,Los Lagos,101,Llanquihue,10102,Calbuco,50 a 54,2.685,1.404,1.281,"109,6"
10,Los Lagos,101,Llanquihue,10102,Calbuco,55 a 59,2.625,1.351,1.274,"106,0"
10,Los Lagos,101,Llanquihue,10102,Calbuco,60 a 64,2.169,1.098,1.071,"102,5"
10,Los Lagos,101,Llanquihue,10102,Calbuco,65 a 69,1.722,880,842,"104,5"
10,Los Lagos,101,Llanquihue,10102,Calbuco,70 a 74,1.281,604,677,"89,2"
10,Los Lagos,101,Llanquihue,10102,Calbuco,75 a 79,1.061,522,539,"96,8"
10,Los Lagos,101,Llanquihue,10102,Calbuco,80 a 84,709,306,403,"75,9"
10,Los Lagos,101,Llanquihue,10102,Calbuco,85 o más,627,245,382,"64,1"
10,Los Lagos,101,Llanquihue,10103,Cochamó,Total Comuna,4.199,2.213,1.986,"111,4"
10,Los Lagos,101,Llanquihue,10103,Cochamó,0 a 4,162,88,74,"118,9"
10,Los Lagos,101,Llanquihue,10103,Cochamó,5 a 9,230,137,93,"147,3"
10,Los Lagos,101,Llanquihue,10103,Cochamó,10 a 14,195,102,93,"109,7"
10,Los Lagos,101,Llanquihue,10103,Cochamó,15 a 19,203,93,110,"84,5"
10,Los Lagos,101,Llanquihue,10103,Cochamó,20 a 24,188,97,91,"106,6"
10,Los Lagos,101,Llanquihue,10103,Cochamó,25 a 29,254,129,125,"103,2"
10,Los Lagos,101,Llanquihue,10103,Cochamó,30 a 34,316,160,156,"102,6"
10,Los Lagos,101,Llanquihue,10103,Cochamó,35 a 39,280,155,125,"124,0"
10,Los Lagos,101,Llanquihue,10103,Cochamó,40 a 44,271,138,133,"103,8"
10,Los Lagos,101,Llanquihue,10103,Cochamó,45 a 49,271,148,123,"120,3"
10,Los Lagos,101,Llanquihue,10103,Cochamó,50 a 54,317,161,156,"103,2"
10,Los Lagos,101,Llanquihue,10103,Cochamó,55 a 59,362,191,171,"111,7"
10,Los Lagos,101,Llanquihue,10103,Cochamó,60 a 64,322,184,138,"133,3"
10,Los Lagos,101,Llanquihue,10103,Cochamó,65 a 69,295,156,139,"112,2"
10,Los Lagos,101,Llanquihue,10103,Cochamó,70 a 74,199,114,85,"134,1"
10,Los Lagos,101,Llanquihue,10103,Cochamó,75 a 79,147,72,75,"96,0"
10,Los Lagos,101,Llanquihue,10103,Cochamó,80 a 84,97,43,54,"79,6"
10,Los Lagos,101,Llanquihue,10103,Cochamó,85 o más,90,45,45,"100,0"
10,Los Lagos,101,Llanquihue,10104,Fresia,Total Comuna,12.320,6.102,6.218,"98,1"
10,Los Lagos,101,Llanquihue,10104,Fresia,0 a 4,557,310,247,"125,5"
10,Los Lagos,101,Llanquihue,10104,Fresia,5 a 9,741,366,375,"97,6"
10,Los Lagos,101,Llanquihue,10104,Fresia,10 a 14,737,370,367,"100,8"
10,Los Lagos,101,Llanquihue,10104,Fresia,15 a 19,803,409,394,"103,8"
10,Los Lagos,101,Llanquihue,10104,Fresia,20 a 24,703,375,328,"114,3"
10,Los Lagos,101,Llanquihue,10104,Fresia,25 a 29,797,404,393,"102,8"
10,Los Lagos,101,Llanquihue,10104,Fresia,30 a 34,831,378,453,"83,4"
10,Los Lagos,101,Llanquihue,10104,Fresia,35 a 39,734,357,377,"94,7"
10,Los Lagos,101,Llanquihue,10104,Fresia,40 a 44,681,310,371,"83,6"
10,Los Lagos,101,Llanquihue,10104,Fresia,45 a 49,793,399,394,"101,3"
10,Los Lagos,101,Llanquihue,10104,Fresia,50 a 54,916,466,450,"103,6"
10,Los Lagos,101,Llanquihue,10104,Fresia,55 a 59,909,449,460,"97,6"
10,Los Lagos,101,Llanquihue,10104,Fresia,60 a 64,919,463,456,"101,5"
10,Los Lagos,101,Llanquihue,10104,Fresia,65 a 69,750,369,381,"96,9"
10,Los Lagos,101,Llanquihue,10104,Fresia,70 a 74,527,255,272,"93,8"
10,Los Lagos,101,Llanquihue,10104,Fresia,75 a 79,404,200,204,"98,0"
10,Los Lagos,101,Llanquihue,10104,Fresia,80 a 84,294,134,160,"83,8"
10,Los Lagos,101,Llanquihue,10104,Fresia,85 o más,224,88,136,"64,7"
10,Los Lagos,101,Llanquihue,10105,Frutillar,Total Comuna,22.554,11.034,11.520,"95,8"
10,Los Lagos,101,Llanquihue,10105,Frutillar,0 a 4,1.155,598,557,"107,4"
10,Los Lagos,101,Llanquihue,10105,Frutillar,5 a 9,1.482,732,750,"97,6"
10,Los Lagos,101,Llanquihue,10105,Frutillar,10 a 14,1.707,870,837,"103,9"
10,Los Lagos,101,Llanquihue,10105,Frutillar,15 a 19,1.436,756,680,"111,2"
10,Los Lagos,101,Llanquihue,10105,Frutillar,20 a 24,1.313,656,657,"99,8"
10,Los Lagos,101,Llanquihue,10105,Frutillar,25 a 29,1.465,702,763,"92,0"
10,Los Lagos,101,Llanquihue,10105,Frutillar,30 a 34,1.891,928,963,"96,4"
10,Los Lagos,101,Llanquihue,10105,Frutillar,35 a 39,1.666,826,840,"98,3"
10,Los Lagos,101,Llanquihue,10105,Frutillar,40 a 44,1.615,765,850,"90,0"
10,Los Lagos,101,Llanquihue,10105,Frutillar,45 a 49,1.464,712,752,"94,7"
10,Los Lagos,101,Llanquihue,10105,Frutillar,50 a 54,1.352,667,685,"97,4"
10,Los Lagos,101,Llanquihue,10105,Frutillar,55 a 59,1.510,709,801,"88,5"
10,Los Lagos,101,Llanquihue,10105,Frutillar,60 a 64,1.384,661,723,"91,4"
10,Los Lagos,101,Llanquihue,10105,Frutillar,65 a 69,1.097,552,545,"101,3"
10,Los Lagos,101,Llanquihue,10105,Frutillar,70 a 74,806,370,436,"84,9"
10,Los Lagos,101,Llanquihue,10105,Frutillar,75 a 79,554,250,304,"82,2"
10,Los Lagos,101,Llanquihue,10105,Frutillar,80 a 84,364,172,192,"89,6"
10,Los Lagos,101,Llanquihue,10105,Frutillar,85 o más,293,108,185,"58,4"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,Total Comuna,17.162,8.620,8.542,"100,9"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,0 a 4,746,378,368,"102,7"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,5 a 9,1.033,518,515,"100,6"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,10 a 14,1.108,573,535,"107,1"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,15 a 19,1.136,541,595,"90,9"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,20 a 24,953,484,469,"103,2"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,25 a 29,1.051,530,521,"101,7"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,30 a 34,1.098,531,567,"93,7"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,35 a 39,1.120,519,601,"86,4"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,40 a 44,1.032,514,518,"99,2"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,45 a 49,1.101,576,525,"109,7"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,50 a 54,1.219,648,571,"113,5"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,55 a 59,1.328,682,646,"105,6"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,60 a 64,1.150,564,586,"96,2"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,65 a 69,966,507,459,"110,5"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,70 a 74,738,376,362,"103,9"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,75 a 79,588,301,287,"104,9"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,80 a 84,417,193,224,"86,2"
10,Los Lagos,101,Llanquihue,10106,Los Muermos,85 o más,378,185,193,"95,9"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,Total Comuna,18.088,8.826,9.262,"95,3"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,0 a 4,819,391,428,"91,4"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,5 a 9,1.103,580,523,"110,9"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,10 a 14,1.232,618,614,"100,7"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,15 a 19,1.162,570,592,"96,3"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,20 a 24,1.152,561,591,"94,9"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,25 a 29,1.334,703,631,"111,4"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,30 a 34,1.370,677,693,"97,7"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,35 a 39,1.264,594,670,"88,7"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,40 a 44,1.124,555,569,"97,5"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,45 a 49,1.178,564,614,"91,9"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,50 a 54,1.262,609,653,"93,3"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,55 a 59,1.270,637,633,"100,6"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,60 a 64,1.125,524,601,"87,2"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,65 a 69,918,461,457,"100,9"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,70 a 74,707,327,380,"86,1"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,75 a 79,501,218,283,"77,0"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,80 a 84,329,144,185,"77,8"
10,Los Lagos,101,Llanquihue,10107,Llanquihue,85 o más,238,93,145,"64,1"
10,Los Lagos,101,Llanquihue,10108,Maullín,Total Comuna,15.063,7.651,7.412,"103,2"
10,Los Lagos,101,Llanquihue,10108,Maullín,0 a 4,638,325,313,"103,8"
10,Los Lagos,101,Llanquihue,10108,Maullín,5 a 9,815,427,388,"110,1"
10,Los Lagos,101,Llanquihue,10108,Maullín,10 a 14,939,486,453,"107,3"
10,Los Lagos,101,Llanquihue,10108,Maullín,15 a 19,859,475,384,"123,7"
10,Los Lagos,101,Llanquihue,10108,Maullín,20 a 24,848,443,405,"109,4"
10,Los Lagos,101,Llanquihue,10108,Maullín,25 a 29,915,453,462,"98,1"
10,Los Lagos,101,Llanquihue,10108,Maullín,30 a 34,1.003,483,520,"92,9"
10,Los Lagos,101,Llanquihue,10108,Maullín,35 a 39,970,490,480,"102,1"
10,Los Lagos,101,Llanquihue,10108,Maullín,40 a 44,811,404,407,"99,3"
10,Los Lagos,101,Llanquihue,10108,Maullín,45 a 49,910,459,451,"101,8"
10,Los Lagos,101,Llanquihue,10108,Maullín,50 a 54,1.175,589,586,"100,5"
10,Los Lagos,101,Llanquihue,10108,Maullín,55 a 59,1.225,626,599,"104,5"
10,Los Lagos,101,Llanquihue,10108,Maullín,60 a 64,1.126,607,519,"117,0"
10,Los Lagos,101,Llanquihue,10108,Maullín,65 a 69,878,454,424,"107,1"
10,Los Lagos,101,Llanquihue,10108,Maullín,70 a 74,692,352,340,"103,5"
10,Los Lagos,101,Llanquihue,10108,Maullín,75 a 79,550,266,284,"93,7"
10,Los Lagos,101,Llanquihue,10108,Maullín,80 a 84,378,166,212,"78,3"
10,Los Lagos,101,Llanquihue,10108,Maullín,85 o más,331,146,185,"78,9"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,Total Comuna,52.942,25.814,27.128,"95,2"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,0 a 4,3.024,1.551,1.473,"105,3"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,5 a 9,3.717,1.923,1.794,"107,2"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,10 a 14,3.909,1.969,1.940,"101,5"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,15 a 19,3.279,1.709,1.570,"108,9"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,20 a 24,2.596,1.323,1.273,"103,9"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,25 a 29,3.285,1.629,1.656,"98,4"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,30 a 34,4.513,2.150,2.363,"91,0"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,35 a 39,4.719,2.241,2.478,"90,4"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,40 a 44,4.326,2.110,2.216,"95,2"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,45 a 49,3.856,1.887,1.969,"95,8"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,50 a 54,3.514,1.662,1.852,"89,7"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,55 a 59,2.998,1.459,1.539,"94,8"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,60 a 64,2.893,1.359,1.534,"88,6"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,65 a 69,2.258,1.070,1.188,"90,1"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,70 a 74,1.640,781,859,"90,9"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,75 a 79,1.056,474,582,"81,4"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,80 a 84,715,293,422,"69,4"
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,85 o más,644,224,420,"53,3"
10,Los Lagos,102,Chiloé,10201,Castro,Total Comuna,46.997,22.832,24.165,"94,5"
10,Los Lagos,102,Chiloé,10201,Castro,0 a 4,2.101,1.058,1.043,"101,4"
10,Los Lagos,102,Chiloé,10201,Castro,5 a 9,2.806,1.394,1.412,"98,7"
10,Los Lagos,102,Chiloé,10201,Castro,10 a 14,3.306,1.736,1.570,"110,6"
10,Los Lagos,102,Chiloé,10201,Castro,15 a 19,3.135,1.620,1.515,"106,9"
10,Los Lagos,102,Chiloé,10201,Castro,20 a 24,2.779,1.474,1.305,"113,0"
10,Los Lagos,102,Chiloé,10201,Castro,25 a 29,3.468,1.742,1.726,"100,9"
10,Los Lagos,102,Chiloé,10201,Castro,30 a 34,3.919,1.908,2.011,"94,9"
10,Los Lagos,102,Chiloé,10201,Castro,35 a 39,3.769,1.836,1.933,"95,0"
10,Los Lagos,102,Chiloé,10201,Castro,40 a 44,3.589,1.674,1.915,"87,4"
10,Los Lagos,102,Chiloé,10201,Castro,45 a 49,3.414,1.645,1.769,"93,0"
10,Los Lagos,102,Chiloé,10201,Castro,50 a 54,3.126,1.511,1.615,"93,6"
10,Los Lagos,102,Chiloé,10201,Castro,55 a 59,3.088,1.462,1.626,"89,9"
10,Los Lagos,102,Chiloé,10201,Castro,60 a 64,2.600,1.234,1.366,"90,3"
10,Los Lagos,102,Chiloé,10201,Castro,65 a 69,1.933,913,1.020,"89,5"
10,Los Lagos,102,Chiloé,10201,Castro,70 a 74,1.475,661,814,"81,2"
10,Los Lagos,102,Chiloé,10201,Castro,75 a 79,1.027,430,597,"72,0"
10,Los Lagos,102,Chiloé,10201,Castro,80 a 84,794,302,492,"61,4"
10,Los Lagos,102,Chiloé,10201,Castro,85 o más,668,232,436,"53,2"
10,Los Lagos,102,Chiloé,10202,Ancud,Total Comuna,40.949,19.981,20.968,"95,3"
10,Los Lagos,102,Chiloé,10202,Ancud,0 a 4,1.630,849,781,"108,7"
10,Los Lagos,102,Chiloé,10202,Ancud,5 a 9,2.358,1.219,1.139,"107,0"
10,Los Lagos,102,Chiloé,10202,Ancud,10 a 14,2.716,1.353,1.363,"99,3"
10,Los Lagos,102,Chiloé,10202,Ancud,15 a 19,2.596,1.328,1.268,"104,7"
10,Los Lagos,102,Chiloé,10202,Ancud,20 a 24,2.213,1.203,1.010,"119,1"
10,Los Lagos,102,Chiloé,10202,Ancud,25 a 29,2.618,1.324,1.294,"102,3"
10,Los Lagos,102,Chiloé,10202,Ancud,30 a 34,2.918,1.398,1.520,"92,0"
10,Los Lagos,102,Chiloé,10202,Ancud,35 a 39,3.022,1.402,1.620,"86,5"
10,Los Lagos,102,Chiloé,10202,Ancud,40 a 44,2.751,1.319,1.432,"92,1"
10,Los Lagos,102,Chiloé,10202,Ancud,45 a 49,2.679,1.261,1.418,"88,9"
10,Los Lagos,102,Chiloé,10202,Ancud,50 a 54,2.957,1.422,1.535,"92,6"
10,Los Lagos,102,Chiloé,10202,Ancud,55 a 59,3.077,1.522,1.555,"97,9"
10,Los Lagos,102,Chiloé,10202,Ancud,60 a 64,2.770,1.334,1.436,"92,9"
10,Los Lagos,102,Chiloé,10202,Ancud,65 a 69,2.229,1.055,1.174,"89,9"
10,Los Lagos,102,Chiloé,10202,Ancud,70 a 74,1.592,763,829,"92,0"
10,Los Lagos,102,Chiloé,10202,Ancud,75 a 79,1.261,610,651,"93,7"
10,Los Lagos,102,Chiloé,10202,Ancud,80 a 84,874,363,511,"71,0"
10,Los Lagos,102,Chiloé,10202,Ancud,85 o más,688,256,432,"59,3"
10,Los Lagos,102,Chiloé,10203,Chonchi,Total Comuna,16.078,7.896,8.182,"96,5"
10,Los Lagos,102,Chiloé,10203,Chonchi,0 a 4,715,368,347,"106,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,5 a 9,925,469,456,"102,9"
10,Los Lagos,102,Chiloé,10203,Chonchi,10 a 14,1.080,554,526,"105,3"
10,Los Lagos,102,Chiloé,10203,Chonchi,15 a 19,1.008,519,489,"106,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,20 a 24,945,463,482,"96,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,25 a 29,1.070,527,543,"97,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,30 a 34,1.246,616,630,"97,8"
10,Los Lagos,102,Chiloé,10203,Chonchi,35 a 39,1.250,606,644,"94,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,40 a 44,1.194,566,628,"90,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,45 a 49,1.151,594,557,"106,6"
10,Los Lagos,102,Chiloé,10203,Chonchi,50 a 54,1.185,598,587,"101,9"
10,Los Lagos,102,Chiloé,10203,Chonchi,55 a 59,1.175,560,615,"91,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,60 a 64,956,476,480,"99,2"
10,Los Lagos,102,Chiloé,10203,Chonchi,65 a 69,750,365,385,"94,8"
10,Los Lagos,102,Chiloé,10203,Chonchi,70 a 74,516,242,274,"88,3"
10,Los Lagos,102,Chiloé,10203,Chonchi,75 a 79,389,183,206,"88,8"
10,Los Lagos,102,Chiloé,10203,Chonchi,80 a 84,255,106,149,"71,1"
10,Los Lagos,102,Chiloé,10203,Chonchi,85 o más,268,84,184,"45,7"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,Total Comuna,3.662,1.774,1.888,"94,0"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,0 a 4,151,78,73,"106,8"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,5 a 9,179,93,86,"108,1"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,10 a 14,257,141,116,"121,6"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,15 a 19,255,123,132,"93,2"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,20 a 24,205,110,95,"115,8"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,25 a 29,226,121,105,"115,2"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,30 a 34,224,99,125,"79,2"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,35 a 39,253,113,140,"80,7"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,40 a 44,263,123,140,"87,9"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,45 a 49,257,123,134,"91,8"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,50 a 54,255,141,114,"123,7"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,55 a 59,252,122,130,"93,8"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,60 a 64,220,109,111,"98,2"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,65 a 69,183,87,96,"90,6"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,70 a 74,144,62,82,"75,6"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,75 a 79,127,55,72,"76,4"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,80 a 84,100,40,60,"66,7"
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,85 o más,111,34,77,"44,2"
10,Los Lagos,102,Chiloé,10205,Dalcahue,Total Comuna,14.894,7.403,7.491,"98,8"
10,Los Lagos,102,Chiloé,10205,Dalcahue,0 a 4,738,376,362,"103,9"
10,Los Lagos,102,Chiloé,10205,Dalcahue,5 a 9,904,458,446,"102,7"
10,Los Lagos,102,Chiloé,10205,Dalcahue,10 a 14,1.036,553,483,"114,5"
10,Los Lagos,102,Chiloé,10205,Dalcahue,15 a 19,1.047,544,503,"108,2"
10,Los Lagos,102,Chiloé,10205,Dalcahue,20 a 24,952,514,438,"117,4"
10,Los Lagos,102,Chiloé,10205,Dalcahue,25 a 29,1.112,542,570,"95,1"
10,Los Lagos,102,Chiloé,10205,Dalcahue,30 a 34,1.181,573,608,"94,2"
10,Los Lagos,102,Chiloé,10205,Dalcahue,35 a 39,1.055,497,558,"89,1"
10,Los Lagos,102,Chiloé,10205,Dalcahue,40 a 44,1.082,534,548,"97,4"
10,Los Lagos,102,Chiloé,10205,Dalcahue,45 a 49,988,469,519,"90,4"
10,Los Lagos,102,Chiloé,10205,Dalcahue,50 a 54,1.058,508,550,"92,4"
10,Los Lagos,102,Chiloé,10205,Dalcahue,55 a 59,1.003,524,479,"109,4"
10,Los Lagos,102,Chiloé,10205,Dalcahue,60 a 64,802,418,384,"108,9"
10,Los Lagos,102,Chiloé,10205,Dalcahue,65 a 69,626,317,309,"102,6"
10,Los Lagos,102,Chiloé,10205,Dalcahue,70 a 74,425,202,223,"90,6"
10,Los Lagos,102,Chiloé,10205,Dalcahue,75 a 79,366,174,192,"90,6"
10,Los Lagos,102,Chiloé,10205,Dalcahue,80 a 84,262,108,154,"70,1"
10,Los Lagos,102,Chiloé,10205,Dalcahue,85 o más,257,92,165,"55,8"
10,Los Lagos,102,Chiloé,10206,Puqueldón,Total Comuna,4.048,2.021,2.027,"99,7"
10,Los Lagos,102,Chiloé,10206,Puqueldón,0 a 4,156,74,82,"90,2"
10,Los Lagos,102,Chiloé,10206,Puqueldón,5 a 9,215,117,98,"119,4"
10,Los Lagos,102,Chiloé,10206,Puqueldón,10 a 14,252,133,119,"111,8"
10,Los Lagos,102,Chiloé,10206,Puqueldón,15 a 19,229,129,100,"129,0"
10,Los Lagos,102,Chiloé,10206,Puqueldón,20 a 24,226,123,103,"119,4"
10,Los Lagos,102,Chiloé,10206,Puqueldón,25 a 29,272,152,120,"126,7"
10,Los Lagos,102,Chiloé,10206,Puqueldón,30 a 34,272,136,136,"100,0"
10,Los Lagos,102,Chiloé,10206,Puqueldón,35 a 39,266,140,126,"111,1"
10,Los Lagos,102,Chiloé,10206,Puqueldón,40 a 44,302,149,153,"97,4"
10,Los Lagos,102,Chiloé,10206,Puqueldón,45 a 49,291,157,134,"117,2"
10,Los Lagos,102,Chiloé,10206,Puqueldón,50 a 54,287,154,133,"115,8"
10,Los Lagos,102,Chiloé,10206,Puqueldón,55 a 59,302,146,156,"93,6"
10,Los Lagos,102,Chiloé,10206,Puqueldón,60 a 64,239,111,128,"86,7"
10,Los Lagos,102,Chiloé,10206,Puqueldón,65 a 69,221,93,128,"72,7"
10,Los Lagos,102,Chiloé,10206,Puqueldón,70 a 74,179,83,96,"86,5"
10,Los Lagos,102,Chiloé,10206,Puqueldón,75 a 79,145,64,81,"79,0"
10,Los Lagos,102,Chiloé,10206,Puqueldón,80 a 84,108,39,69,"56,5"
10,Los Lagos,102,Chiloé,10206,Puqueldón,85 o más,86,21,65,"32,3"
10,Los Lagos,102,Chiloé,10207,Queilén,Total Comuna,5.690,2.859,2.831,"101,0"
10,Los Lagos,102,Chiloé,10207,Queilén,0 a 4,276,141,135,"104,4"
10,Los Lagos,102,Chiloé,10207,Queilén,5 a 9,297,154,143,"107,7"
10,Los Lagos,102,Chiloé,10207,Queilén,10 a 14,370,167,203,"82,3"
10,Los Lagos,102,Chiloé,10207,Queilén,15 a 19,381,210,171,"122,8"
10,Los Lagos,102,Chiloé,10207,Queilén,20 a 24,333,176,157,"112,1"
10,Los Lagos,102,Chiloé,10207,Queilén,25 a 29,356,173,183,"94,5"
10,Los Lagos,102,Chiloé,10207,Queilén,30 a 34,446,228,218,"104,6"
10,Los Lagos,102,Chiloé,10207,Queilén,35 a 39,372,190,182,"104,4"
10,Los Lagos,102,Chiloé,10207,Queilén,40 a 44,377,181,196,"92,3"
10,Los Lagos,102,Chiloé,10207,Queilén,45 a 49,426,207,219,"94,5"
10,Los Lagos,102,Chiloé,10207,Queilén,50 a 54,398,226,172,"131,4"
10,Los Lagos,102,Chiloé,10207,Queilén,55 a 59,390,194,196,"99,0"
10,Los Lagos,102,Chiloé,10207,Queilén,60 a 64,373,189,184,"102,7"
10,Los Lagos,102,Chiloé,10207,Queilén,65 a 69,292,154,138,"111,6"
10,Los Lagos,102,Chiloé,10207,Queilén,70 a 74,214,104,110,"94,5"
10,Los Lagos,102,Chiloé,10207,Queilén,75 a 79,170,74,96,"77,1"
10,Los Lagos,102,Chiloé,10207,Queilén,80 a 84,111,52,59,"88,1"
10,Los Lagos,102,Chiloé,10207,Queilén,85 o más,108,39,69,"56,5"
10,Los Lagos,102,Chiloé,10208,Quellón,Total Comuna,28.460,14.339,14.121,"101,5"
10,Los Lagos,102,Chiloé,10208,Quellón,0 a 4,1.609,815,794,"102,6"
10,Los Lagos,102,Chiloé,10208,Quellón,5 a 9,1.949,999,950,"105,2"
10,Los Lagos,102,Chiloé,10208,Quellón,10 a 14,2.079,1.063,1.016,"104,6"
10,Los Lagos,102,Chiloé,10208,Quellón,15 a 19,1.996,1.056,940,"112,3"
10,Los Lagos,102,Chiloé,10208,Quellón,20 a 24,1.832,955,877,"108,9"
10,Los Lagos,102,Chiloé,10208,Quellón,25 a 29,2.128,1.068,1.060,"100,8"
10,Los Lagos,102,Chiloé,10208,Quellón,30 a 34,2.577,1.276,1.301,"98,1"
10,Los Lagos,102,Chiloé,10208,Quellón,35 a 39,2.395,1.164,1.231,"94,6"
10,Los Lagos,102,Chiloé,10208,Quellón,40 a 44,2.176,1.048,1.128,"92,9"
10,Los Lagos,102,Chiloé,10208,Quellón,45 a 49,1.814,932,882,"105,7"
10,Los Lagos,102,Chiloé,10208,Quellón,50 a 54,1.865,935,930,"100,5"
10,Los Lagos,102,Chiloé,10208,Quellón,55 a 59,1.874,977,897,"108,9"
10,Los Lagos,102,Chiloé,10208,Quellón,60 a 64,1.524,785,739,"106,2"
10,Los Lagos,102,Chiloé,10208,Quellón,65 a 69,988,492,496,"99,2"
10,Los Lagos,102,Chiloé,10208,Quellón,70 a 74,650,349,301,"115,9"
10,Los Lagos,102,Chiloé,10208,Quellón,75 a 79,420,185,235,"78,7"
10,Los Lagos,102,Chiloé,10208,Quellón,80 a 84,324,138,186,"74,2"
10,Los Lagos,102,Chiloé,10208,Quellón,85 o más,260,102,158,"64,6"
10,Los Lagos,102,Chiloé,10209,Quemchi,Total Comuna,8.409,4.239,4.170,"101,7"
10,Los Lagos,102,Chiloé,10209,Quemchi,0 a 4,314,154,160,"96,3"
